week,week_start_date,product,region,transaction_volume,revenue,new_customers,return_customers,return_rate_pct,conversion_rate_pct,satisfaction_score
2023-W32,2023-08-07,Credit Card,Scotland,4766,302572.61,738,2189,45.94,36.32,3.62
2023-W32,2023-08-07,Credit Card,Wales,4547,340475.02,1093,1683,37.03,32.8,4.24
2023-W32,2023-08-07,Business Loan,North,597,34183.75,135,242,40.65,24.76,3.86
2023-W32,2023-08-07,Business Loan,South,636,54352.18,106,311,49.03,18.63,3.98
2023-W32,2023-08-07,Business Loan,East,546,31848.04,190,200,36.64,24.44,3.49
2023-W32,2023-08-07,Business Loan,West,645,53330.11,179,226,35.14,27.58,4.28
2023-W32,2023-08-07,Business Loan,Scotland,603,49623.96,208,308,51.18,21.48,3.97
2023-W32,2023-08-07,Business Loan,Wales,580,25809.2,193,289,49.95,14.4,3.78
2023-W33,2023-08-14,Personal Current Account,North,4870,364108.67,779,3066,62.96,14.06,3.46
2023-W33,2023-08-14,Personal Current Account,South,4779,413863.81,1149,3008,62.96,19.62,4.01
2023-W33,2023-08-14,Personal Current Account,East,5182,429717.42,1065,3262,62.96,35.82,4.09
2023-W33,2023-08-14,Personal Current Account,West,5238,269518.32,1112,3297,62.96,25.53,4.5
2023-W33,2023-08-14,Personal Current Account,Scotland,5317,274308.19,895,3347,62.96,13.36,4.24
2023-W33,2023-08-14,Personal Current Account,Wales,5003,363873.67,1535,3149,62.96,36.8,3.81
2023-W33,2023-08-14,Savings Account,North,3133,152881.62,813,1707,54.5,36.49,4.6
2023-W33,2023-08-14,Savings Account,South,3061,158597.33,953,1632,53.33,17.08,4.68
2023-W33,2023-08-14,Savings Account,East,2725,118180.81,464,1329,48.77,33.25,3.75
2023-W33,2023-08-14,Savings Account,West,3153,145690.24,764,1117,35.43,31.78,4.18
2023-W33,2023-08-14,Savings Account,Scotland,3236,154149.87,1088,1586,49.04,18.39,4.1
2023-W33,2023-08-14,Savings Account,Wales,2843,235316.15,862,886,31.18,25.34,4.04
2023-W33,2023-08-14,Mortgage,North,726,47353.7,117,228,31.48,15.51,3.76
2023-W33,2023-08-14,Mortgage,South,846,40434.97,149,272,32.17,34.4,4.36
2023-W33,2023-08-14,Mortgage,East,817,56122.36,168,423,51.82,18.39,3.58
2023-W33,2023-08-14,Mortgage,West,782,35576.16,156,276,35.34,28.64,3.73
2023-W33,2023-08-14,Mortgage,Scotland,856,37110.77,193,426,49.82,12.01,3.92
2023-W33,2023-08-14,Mortgage,Wales,747,59716.6,213,317,42.48,22.27,4.11
2023-W33,2023-08-14,Credit Card,North,4327,260463.43,1103,1925,44.5,37.01,4.55
2023-W33,2023-08-14,Credit Card,South,4301,248153.83,1166,2345,54.54,30.68,3.68
2023-W33,2023-08-14,Credit Card,East,3918,303964.56,997,1946,49.69,22.6,4.09
2023-W33,2023-08-14,Credit Card,West,4348,282560.58,1352,1893,43.54,17.38,3.67
2023-W33,2023-08-14,Credit Card,Scotland,4821,281426.18,1010,2215,45.95,27.71,4.3
2023-W33,2023-08-14,Credit Card,Wales,4492,264117.07,1009,1853,41.27,20.18,4.51
2023-W33,2023-08-14,Business Loan,North,623,25419.69,147,223,35.93,28.6,3.85
2023-W33,2023-08-14,Business Loan,South,562,46792.04,173,194,34.64,31.48,4.35
2023-W33,2023-08-14,Business Loan,East,614,33830.54,122,289,47.19,12.43,4.15
2023-W33,2023-08-14,Business Loan,West,569,35250.29,140,208,36.64,24.13,4.28
2023-W33,2023-08-14,Business Loan,Scotland,572,48116.17,138,243,42.59,22.81,4.07
2023-W33,2023-08-14,Business Loan,Wales,652,56975.85,214,210,32.24,35.99,3.9
2023-W34,2023-08-21,Personal Current Account,North,4528,248002.65,727,2852,62.99,24.09,3.78
2023-W34,2023-08-21,Personal Current Account,South,5298,314318.91,1487,3337,62.99,23.27,4.18
2023-W34,2023-08-21,Personal Current Account,East,4961,346832.56,1096,3124,62.99,25.33,3.95
2023-W34,2023-08-21,Personal Current Account,West,5145,328536.06,1732,3240,62.99,34.58,3.85
2023-W34,2023-08-21,Personal Current Account,Scotland,5091,325686.16,1122,3206,62.99,17.03,3.88
2023-W34,2023-08-21,Personal Current Account,Wales,4730,407249.52,866,2979,62.99,37.79,3.91
2023-W34,2023-08-21,Savings Account,North,2932,221528.0,597,1015,34.64,12.64,4.09
2023-W34,2023-08-21,Savings Account,South,3042,200937.95,470,1109,36.46,22.49,2.99
2023-W34,2023-08-21,Savings Account,East,2854,179843.52,783,1454,50.95,19.41,3.98
2023-W34,2023-08-21,Savings Account,West,3270,215329.09,571,1054,32.26,23.4,3.78
2023-W34,2023-08-21,Savings Account,Scotland,3029,236813.22,476,1307,43.18,32.26,4.55
2023-W34,2023-08-21,Savings Account,Wales,2763,188761.33,451,1359,49.21,37.17,4.22
2023-W34,2023-08-21,Mortgage,North,761,44820.05,214,413,54.31,23.44,3.95
2023-W34,2023-08-21,Mortgage,South,761,40603.38,135,373,49.05,35.79,3.88
2023-W34,2023-08-21,Mortgage,East,930,55050.86,212,309,33.32,13.09,4.35
2023-W34,2023-08-21,Mortgage,West,852,74701.64,160,328,38.56,26.8,4.25
2023-W34,2023-08-21,Mortgage,Scotland,722,58695.79,130,299,41.43,26.22,4.22
2023-W34,2023-08-21,Mortgage,Wales,851,73018.83,127,318,37.37,13.72,3.84
2023-W34,2023-08-21,Credit Card,North,4760,253590.83,1173,2497,52.46,13.72,4.31
2023-W34,2023-08-21,Credit Card,South,5000,445299.32,1674,2134,42.7,24.83,3.97
2023-W34,2023-08-21,Credit Card,East,4203,264706.26,1386,1386,32.99,28.04,3.99
2023-W34,2023-08-21,Credit Card,West,4887,403322.6,1667,2711,55.48,18.71,3.55
2023-W34,2023-08-21,Credit Card,Scotland,3941,332851.01,1233,1771,44.95,20.6,4.13
2023-W34,2023-08-21,Credit Card,Wales,4380,290549.31,1241,2085,47.61,33.72,4.1
2023-W34,2023-08-21,Business Loan,North,634,46998.47,197,289,45.73,32.24,3.93
2023-W34,2023-08-21,Business Loan,South,532,42957.19,125,197,37.12,19.08,4.71
2023-W34,2023-08-21,Business Loan,East,564,31036.04,194,307,54.49,37.77,3.78
2023-W34,2023-08-21,Business Loan,West,639,44464.59,198,206,32.27,18.7,3.98
2023-W34,2023-08-21,Business Loan,Scotland,597,40447.17,190,308,51.59,17.69,4.24
2023-W34,2023-08-21,Business Loan,Wales,639,40395.91,115,350,54.89,14.56,4.0
2023-W35,2023-08-28,Personal Current Account,North,5455,366087.58,1214,3437,63.02,31.31,3.46
2023-W35,2023-08-28,Personal Current Account,South,5227,318661.84,1130,3294,63.02,14.11,3.85
2023-W35,2023-08-28,Personal Current Account,East,5411,260389.62,1332,3410,63.02,36.14,4.14
2023-W35,2023-08-28,Personal Current Account,West,4798,207830.31,1020,3023,63.02,35.12,4.3
2023-W35,2023-08-28,Personal Current Account,Scotland,5267,325401.43,1648,3319,63.02,16.01,4.29
2023-W35,2023-08-28,Personal Current Account,Wales,4691,298622.99,732,2956,63.02,36.38,3.95
2023-W35,2023-08-28,Savings Account,North,2999,155300.56,977,1018,33.98,24.79,4.09
2023-W35,2023-08-28,Savings Account,South,3134,217565.92,724,1722,54.98,34.09,3.5
2023-W35,2023-08-28,Savings Account,East,3060,215817.63,559,1168,38.18,16.14,4.01
2023-W35,2023-08-28,Savings Account,West,2849,167641.95,474,1116,39.2,14.13,3.88
2023-W35,2023-08-28,Savings Account,Scotland,2961,119696.92,764,1507,50.92,24.81,3.02
2023-W35,2023-08-28,Savings Account,Wales,2873,254269.15,895,957,33.33,28.85,3.84
2023-W35,2023-08-28,Mortgage,North,825,33086.1,153,460,55.82,15.47,3.86
2023-W35,2023-08-28,Mortgage,South,789,46028.96,226,438,55.61,33.5,4.56
2023-W35,2023-08-28,Mortgage,East,847,58104.08,133,338,39.95,35.21,4.37
2023-W35,2023-08-28,Mortgage,West,776,32550.96,206,304,39.27,37.69,4.26
2023-W35,2023-08-28,Mortgage,Scotland,788,63884.33,148,365,46.38,16.42,4.04
2023-W35,2023-08-28,Mortgage,Wales,819,73443.05,140,334,40.79,27.43,3.92
2023-W35,2023-08-28,Credit Card,North,4903,325090.35,1551,2275,46.41,19.4,4.05
2023-W35,2023-08-28,Credit Card,South,4666,328058.93,942,1523,32.64,28.73,4.54
2023-W35,2023-08-28,Credit Card,East,4778,214083.11,1296,2318,48.52,29.91,3.68
2023-W35,2023-08-28,Credit Card,West,4620,381648.14,1307,1470,31.82,30.07,4.36
2023-W35,2023-08-28,Credit Card,Scotland,4740,274624.21,1193,2430,51.28,19.63,3.77
2023-W35,2023-08-28,Credit Card,Wales,4322,259556.42,1345,2103,48.66,18.11,4.4
2023-W35,2023-08-28,Business Loan,North,572,31726.73,123,318,55.63,18.26,4.01
2023-W35,2023-08-28,Business Loan,South,656,31331.19,108,227,34.74,27.28,4.09
2023-W35,2023-08-28,Business Loan,East,573,26004.87,137,194,33.96,15.88,3.84
2023-W35,2023-08-28,Business Loan,West,611,47974.7,175,200,32.86,27.06,3.7
2023-W35,2023-08-28,Business Loan,Scotland,591,36504.14,103,289,48.99,28.75,4.2
2023-W35,2023-08-28,Business Loan,Wales,646,43673.48,172,352,54.58,36.37,4.3
2023-W36,2023-09-04,Personal Current Account,North,4785,241587.92,1170,3016,63.05,12.88,4.45
2023-W36,2023-09-04,Personal Current Account,South,4910,234828.35,924,3095,63.05,13.72,3.73
2023-W36,2023-09-04,Personal Current Account,East,4948,205683.29,1586,3119,63.05,18.56,4.53
2023-W36,2023-09-04,Personal Current Account,West,5049,249057.7,1259,3183,63.05,29.12,4.1
2023-W36,2023-09-04,Personal Current Account,Scotland,5491,328770.78,1602,3462,63.05,20.41,3.67
2023-W36,2023-09-04,Personal Current Account,Wales,4614,215220.78,993,2909,63.05,37.13,3.62
2023-W36,2023-09-04,Savings Account,North,3067,170952.8,1021,1276,41.61,26.73,4.15
2023-W36,2023-09-04,Savings Account,South,3277,132298.83,1004,1590,48.55,36.81,4.17
2023-W36,2023-09-04,Savings Account,East,2927,188336.97,1017,1213,41.45,15.85,4.1
2023-W36,2023-09-04,Savings Account,West,3021,157095.53,818,1605,53.16,36.88,3.6
2023-W36,2023-09-04,Savings Account,Scotland,3487,265148.76,814,1873,53.73,32.04,4.26
2023-W36,2023-09-04,Savings Account,Wales,3037,229500.81,941,1422,46.84,21.7,4.28
2023-W36,2023-09-04,Mortgage,North,834,53492.69,262,259,31.12,25.03,4.06
2023-W36,2023-09-04,Mortgage,South,769,43545.31,216,279,36.33,31.15,4.28
2023-W36,2023-09-04,Mortgage,East,818,54432.55,268,357,43.67,37.83,3.86
2023-W36,2023-09-04,Mortgage,West,868,61290.54,205,402,46.36,36.7,4.19
2023-W36,2023-09-04,Mortgage,Scotland,835,52394.27,245,426,51.06,26.23,4.52
2023-W36,2023-09-04,Mortgage,Wales,801,62308.73,127,356,44.52,20.65,4.2
2023-W36,2023-09-04,Credit Card,North,4718,336639.38,1454,1945,41.23,24.34,3.88
2023-W36,2023-09-04,Credit Card,South,4514,390246.23,1502,2392,53.01,27.83,4.14
2023-W36,2023-09-04,Credit Card,East,4241,236473.82,1137,1561,36.82,23.68,4.8
2023-W36,2023-09-04,Credit Card,West,4120,299123.27,649,1588,38.56,17.97,3.71
2023-W36,2023-09-04,Credit Card,Scotland,4854,255840.24,985,2604,53.66,25.8,4.31
2023-W36,2023-09-04,Credit Card,Wales,4222,369849.01,1012,1353,32.06,22.32,4.28
2023-W36,2023-09-04,Business Loan,North,652,57331.58,202,272,41.8,19.11,4.09
2023-W36,2023-09-04,Business Loan,South,693,46657.82,161,356,51.41,25.05,3.58
2023-W36,2023-09-04,Business Loan,East,624,49752.45,173,342,54.86,19.96,4.45
2023-W36,2023-09-04,Business Loan,West,632,26897.78,219,291,46.06,17.55,4.04
2023-W36,2023-09-04,Business Loan,Scotland,589,32028.56,101,280,47.58,18.11,4.23
2023-W36,2023-09-04,Business Loan,Wales,629,42795.74,135,350,55.78,26.17,4.28
2023-W37,2023-09-11,Personal Current Account,North,5312,265668.28,1524,3350,63.08,14.07,3.79
2023-W37,2023-09-11,Personal Current Account,South,4931,356719.14,1673,3110,63.08,12.54,3.82
2023-W37,2023-09-11,Personal Current Account,East,4884,227076.08,1464,3080,63.08,18.71,4.4
2023-W37,2023-09-11,Personal Current Account,West,5032,366696.22,1430,3174,63.08,22.8,4.88
2023-W37,2023-09-11,Personal Current Account,Scotland,5058,431435.9,965,3190,63.08,16.26,4.12
2023-W37,2023-09-11,Personal Current Account,Wales,5031,225792.36,1692,3173,63.08,20.05,3.91
2023-W37,2023-09-11,Savings Account,North,2989,201560.33,489,1334,44.64,37.55,4.44
2023-W37,2023-09-11,Savings Account,South,3020,249607.57,455,1597,52.91,18.23,3.86
2023-W37,2023-09-11,Savings Account,East,2833,225850.52,960,1431,50.55,37.09,3.96
2023-W37,2023-09-11,Savings Account,West,3013,188507.08,525,1021,33.91,31.92,4.46
2023-W37,2023-09-11,Savings Account,Scotland,2758,174484.49,481,1394,50.57,29.37,4.0
2023-W37,2023-09-11,Savings Account,Wales,3025,133594.3,931,1150,38.04,21.18,3.55
2023-W37,2023-09-11,Mortgage,North,759,37543.94,257,309,40.78,30.86,3.9
2023-W37,2023-09-11,Mortgage,South,761,54044.01,261,409,53.85,31.93,4.16
2023-W37,2023-09-11,Mortgage,East,792,38106.77,172,442,55.88,25.57,3.93
2023-W37,2023-09-11,Mortgage,West,820,40760.99,285,396,48.32,31.69,4.62
2023-W37,2023-09-11,Mortgage,Scotland,878,50053.94,200,350,39.86,31.68,3.52
2023-W37,2023-09-11,Mortgage,Wales,827,54268.56,258,278,33.67,17.52,4.05
2023-W37,2023-09-11,Credit Card,North,4541,326381.93,1383,1627,35.83,31.44,3.98
2023-W37,2023-09-11,Credit Card,South,4531,406209.19,885,1484,32.75,29.08,4.15
2023-W37,2023-09-11,Credit Card,East,4343,281073.57,1321,2340,53.9,22.07,3.83
2023-W37,2023-09-11,Credit Card,West,4378,218705.85,693,2063,47.14,23.78,4.17
2023-W37,2023-09-11,Credit Card,Scotland,4661,269270.97,1619,1452,31.17,36.28,4.36
2023-W37,2023-09-11,Credit Card,Wales,4366,265351.0,1386,2065,47.3,37.21,4.19
2023-W37,2023-09-11,Business Loan,North,634,28061.64,201,333,52.63,27.46,4.45
2023-W37,2023-09-11,Business Loan,South,597,27357.34,105,269,45.12,24.85,4.03
2023-W37,2023-09-11,Business Loan,East,606,46234.88,132,339,55.98,28.25,3.76
2023-W37,2023-09-11,Business Loan,West,593,48484.47,126,189,31.89,20.11,4.32
2023-W37,2023-09-11,Business Loan,Scotland,623,34061.01,200,321,51.63,13.43,4.02
2023-W37,2023-09-11,Business Loan,Wales,607,53539.77,107,234,38.59,18.72,3.85
2023-W38,2023-09-18,Personal Current Account,North,5211,307339.87,941,3288,63.11,20.84,4.08
2023-W38,2023-09-18,Personal Current Account,South,4917,297977.53,810,3103,63.11,25.81,3.99
2023-W38,2023-09-18,Personal Current Account,East,4981,217946.56,1054,3143,63.11,19.8,3.97
2023-W38,2023-09-18,Personal Current Account,West,5197,213786.97,1799,3279,63.11,20.52,3.98
2023-W38,2023-09-18,Personal Current Account,Scotland,5477,414006.51,1774,3456,63.11,36.22,4.54
2023-W38,2023-09-18,Personal Current Account,Wales,4732,331927.66,1515,2986,63.11,21.43,4.12
2023-W38,2023-09-18,Savings Account,North,2882,153351.2,624,965,33.49,35.1,4.0
2023-W38,2023-09-18,Savings Account,South,3360,170068.16,1041,1198,35.68,18.02,4.01
2023-W38,2023-09-18,Savings Account,East,3064,251472.77,796,1165,38.02,26.07,4.26
2023-W38,2023-09-18,Savings Account,West,2819,227151.79,732,1482,52.59,27.01,3.84
2023-W38,2023-09-18,Savings Account,Scotland,2782,152621.41,724,1345,48.37,19.74,3.83
2023-W38,2023-09-18,Savings Account,Wales,2486,192951.13,393,1329,53.49,35.89,4.26
2023-W38,2023-09-18,Mortgage,North,898,65459.6,183,373,41.61,13.35,4.14
2023-W38,2023-09-18,Mortgage,South,732,64012.81,195,240,32.83,14.78,3.91
2023-W38,2023-09-18,Mortgage,East,777,49309.32,172,334,43.03,26.09,3.79
2023-W38,2023-09-18,Mortgage,West,841,58485.4,220,317,37.72,32.65,4.34
2023-W38,2023-09-18,Mortgage,Scotland,744,36023.73,208,246,33.16,26.79,4.32
2023-W38,2023-09-18,Mortgage,Wales,873,62456.12,133,460,52.78,17.68,4.67
2023-W38,2023-09-18,Credit Card,North,5273,255574.29,1800,2573,48.81,34.46,3.83
2023-W38,2023-09-18,Credit Card,South,5262,470856.09,794,2307,43.85,25.6,3.99
2023-W38,2023-09-18,Credit Card,East,4340,346041.44,1324,1646,37.94,16.88,4.2
2023-W38,2023-09-18,Credit Card,West,4342,186569.59,834,1945,44.8,29.34,4.22
2023-W38,2023-09-18,Credit Card,Scotland,4143,275049.86,906,1488,35.92,22.52,4.03
2023-W38,2023-09-18,Credit Card,Wales,4847,414599.35,1005,2223,45.88,18.47,4.08
2023-W38,2023-09-18,Business Loan,North,605,27970.63,141,317,52.51,28.86,4.24
2023-W38,2023-09-18,Business Loan,South,642,57067.89,148,279,43.55,16.97,3.6
2023-W38,2023-09-18,Business Loan,East,621,28820.33,116,232,37.43,28.66,4.02
2023-W38,2023-09-18,Business Loan,West,605,44498.47,106,206,34.11,13.05,4.42
2023-W38,2023-09-18,Business Loan,Scotland,557,43024.91,165,312,56.06,29.79,3.8
2023-W38,2023-09-18,Business Loan,Wales,530,26980.6,181,182,34.43,26.94,3.94
2023-W39,2023-09-25,Personal Current Account,North,5399,391927.72,1584,3408,63.14,33.58,4.06
2023-W39,2023-09-25,Personal Current Account,South,4597,187042.72,787,2902,63.14,17.36,3.95
2023-W39,2023-09-25,Personal Current Account,East,4553,214988.95,1342,2874,63.14,32.43,3.76
2023-W39,2023-09-25,Personal Current Account,West,5116,426879.33,1100,3230,63.14,22.69,3.75
2023-W39,2023-09-25,Personal Current Account,Scotland,5333,389181.07,1525,3367,63.14,23.53,4.08
2023-W39,2023-09-25,Personal Current Account,Wales,5025,251639.17,1391,3172,63.14,17.38,4.02
2023-W39,2023-09-25,Savings Account,North,3139,262098.82,1009,1254,39.97,29.22,4.33
2023-W39,2023-09-25,Savings Account,South,3060,267618.88,726,1327,43.39,18.55,4.27
2023-W39,2023-09-25,Savings Account,East,2961,141921.48,906,1242,41.97,33.68,4.26
2023-W39,2023-09-25,Savings Account,West,2939,194603.24,560,1465,49.85,14.87,4.1
2023-W39,2023-09-25,Savings Account,Scotland,2950,159808.31,546,1130,38.32,32.0,3.96
2023-W39,2023-09-25,Savings Account,Wales,2875,224628.54,468,1235,42.97,23.82,4.24
2023-W39,2023-09-25,Mortgage,North,862,44148.01,163,333,38.72,34.46,4.45
2023-W39,2023-09-25,Mortgage,South,739,65161.63,150,385,52.13,24.49,4.49
2023-W39,2023-09-25,Mortgage,East,784,36592.68,240,330,42.09,28.78,4.28
2023-W39,2023-09-25,Mortgage,West,756,67529.44,196,308,40.75,28.69,4.14
2023-W39,2023-09-25,Mortgage,Scotland,815,43507.79,182,283,34.76,18.63,3.65
2023-W39,2023-09-25,Mortgage,Wales,829,68890.0,209,278,33.61,20.07,4.5
2023-W39,2023-09-25,Credit Card,North,4452,192096.63,1520,1835,41.23,14.79,4.51
2023-W39,2023-09-25,Credit Card,South,4448,233986.77,884,2384,53.61,36.9,4.35
2023-W39,2023-09-25,Credit Card,East,3900,322890.78,1033,2122,54.42,36.04,4.83
2023-W39,2023-09-25,Credit Card,West,4903,349956.37,1693,2656,54.19,12.09,4.01
2023-W39,2023-09-25,Credit Card,Scotland,3967,223615.16,1142,2186,55.11,26.4,4.19
2023-W39,2023-09-25,Credit Card,Wales,4110,164700.14,775,1863,45.34,14.82,4.23
2023-W39,2023-09-25,Business Loan,North,614,48019.78,122,238,38.8,32.92,3.82
2023-W39,2023-09-25,Business Loan,South,640,45723.11,181,293,45.79,36.98,4.34
2023-W39,2023-09-25,Business Loan,East,635,36731.18,143,287,45.27,28.24,4.1
2023-W39,2023-09-25,Business Loan,West,549,30873.43,176,293,53.4,21.28,4.39
2023-W39,2023-09-25,Business Loan,Scotland,590,39308.34,146,295,50.11,23.2,3.68
2023-W39,2023-09-25,Business Loan,Wales,648,48267.23,110,292,45.2,35.29,4.73
2023-W40,2023-10-02,Personal Current Account,North,4987,257155.76,1612,3150,63.17,17.33,4.75
2023-W40,2023-10-02,Personal Current Account,South,5027,304726.65,1755,3175,63.17,13.89,3.99
2023-W40,2023-10-02,Personal Current Account,East,4810,356171.06,1660,3038,63.17,23.47,4.59
2023-W40,2023-10-02,Personal Current Account,West,4765,222935.59,1418,3010,63.17,17.68,4.32
2023-W40,2023-10-02,Personal Current Account,Scotland,4832,216680.45,972,3052,63.17,35.87,3.96
2023-W40,2023-10-02,Personal Current Account,Wales,5309,320965.73,1848,3353,63.17,28.72,3.99
2023-W40,2023-10-02,Savings Account,North,2927,247785.59,493,1563,53.42,36.01,4.44
2023-W40,2023-10-02,Savings Account,South,3287,146848.39,657,1527,46.46,27.56,4.29
2023-W40,2023-10-02,Savings Account,East,2882,250484.95,571,1436,49.83,24.38,3.95
2023-W40,2023-10-02,Savings Account,West,3014,145732.59,908,1148,38.1,30.95,4.2
2023-W40,2023-10-02,Savings Account,Scotland,2822,181955.43,983,1533,54.33,32.69,4.32
2023-W40,2023-10-02,Savings Account,Wales,3015,135689.1,755,1608,53.36,17.96,3.59
2023-W40,2023-10-02,Mortgage,North,755,30203.51,218,343,45.56,36.3,3.95
2023-W40,2023-10-02,Mortgage,South,796,53980.22,145,398,50.0,31.21,4.67
2023-W40,2023-10-02,Mortgage,East,811,55622.61,229,451,55.69,17.01,3.85
2023-W40,2023-10-02,Mortgage,West,810,41885.89,128,418,51.73,16.66,3.99
2023-W40,2023-10-02,Mortgage,Scotland,815,40654.02,170,422,51.85,13.59,4.27
2023-W40,2023-10-02,Mortgage,Wales,858,60859.92,134,363,42.41,30.87,4.09
2023-W40,2023-10-02,Credit Card,North,4942,288277.34,1489,2434,49.27,31.79,4.37
2023-W40,2023-10-02,Credit Card,South,4308,265334.57,1238,2241,52.04,33.67,4.76
2023-W40,2023-10-02,Credit Card,East,4588,270252.96,845,1612,35.15,12.91,3.85
2023-W40,2023-10-02,Credit Card,West,4946,406291.08,1157,1758,35.55,14.21,4.72
2023-W40,2023-10-02,Credit Card,Scotland,4491,196079.99,1046,1576,35.11,23.3,3.95
2023-W40,2023-10-02,Credit Card,Wales,4453,215122.02,1303,2166,48.66,30.56,4.31
2023-W40,2023-10-02,Business Loan,North,646,42986.97,213,344,53.27,27.38,4.27
2023-W40,2023-10-02,Business Loan,South,603,41776.46,130,332,55.22,23.78,4.55
2023-W40,2023-10-02,Business Loan,East,588,40991.53,165,305,51.89,17.61,4.41
2023-W40,2023-10-02,Business Loan,West,589,28629.38,186,249,42.4,23.57,4.23
2023-W40,2023-10-02,Business Loan,Scotland,595,41836.87,199,232,39.06,32.76,4.08
2023-W40,2023-10-02,Business Loan,Wales,586,29190.7,122,305,52.06,32.09,4.5
2023-W41,2023-10-09,Personal Current Account,North,4780,302303.54,804,3020,63.2,27.12,3.88
2023-W41,2023-10-09,Personal Current Account,South,5636,449922.39,988,3561,63.2,13.4,4.39
2023-W41,2023-10-09,Personal Current Account,East,4284,329226.17,1099,2707,63.2,34.29,3.93
2023-W41,2023-10-09,Personal Current Account,West,4456,303022.45,1020,2816,63.2,28.89,3.81
2023-W41,2023-10-09,Personal Current Account,Scotland,4058,306875.9,1271,2564,63.2,13.37,4.06
2023-W41,2023-10-09,Personal Current Account,Wales,4657,228144.71,1514,2943,63.2,32.77,4.12
2023-W41,2023-10-09,Savings Account,North,2707,115150.12,870,1007,37.21,26.14,4.12
2023-W41,2023-10-09,Savings Account,South,2925,195829.17,487,966,33.05,25.65,4.55
2023-W41,2023-10-09,Savings Account,East,3254,172647.51,845,1091,33.54,33.53,4.34
