month,region,product,channel,revenue,transactions,avg_ticket,ad_spend
2023-09,West,Credit Card,Branch,74983.28,972,72.14,4700.57
2023-09,West,Credit Card,Mobile App,68658.3,1140,59.34,3571.41
2023-09,West,Credit Card,Online,90636.14,1252,78.54,10707.86
2023-09,West,Credit Card,Telephone,58990.27,1174,81.82,3415.87
2023-09,West,Business Loan,Branch,224495.62,3653,46.84,15335.95
2023-09,West,Business Loan,Mobile App,237079.84,4118,73.18,23104.62
2023-09,West,Business Loan,Online,265169.9,3502,68.07,23746.19
2023-09,West,Business Loan,Telephone,167889.85,1995,71.79,12370.3
2023-09,Scotland,Personal Current Account,Branch,130818.46,1984,73.02,7413.08
2023-09,Scotland,Personal Current Account,Mobile App,149483.41,2091,54.94,11092.04
2023-09,Scotland,Personal Current Account,Online,151720.61,2105,60.4,16496.93
2023-09,Scotland,Personal Current Account,Telephone,100051.11,1485,84.51,5384.71
2023-09,Scotland,Savings Account,Branch,100863.48,1425,51.28,11036.4
2023-09,Scotland,Savings Account,Mobile App,100199.0,1267,79.78,5535.05
2023-09,Scotland,Savings Account,Online,113030.22,1747,54.64,13327.41
2023-09,Scotland,Savings Account,Telephone,73010.52,1552,53.91,6938.35
2023-09,Scotland,Mortgage,Branch,289348.7,4733,54.4,23766.12
2023-09,Scotland,Mortgage,Mobile App,275351.8,3573,62.92,30278.03
2023-09,Scotland,Mortgage,Online,321857.81,5118,49.75,27298.74
2023-09,Scotland,Mortgage,Telephone,210592.32,2960,49.11,16608.09
2023-09,Scotland,Credit Card,Branch,72977.91,1084,45.01,4113.23
2023-09,Scotland,Credit Card,Mobile App,68296.08,987,69.76,4871.0
2023-09,Scotland,Credit Card,Online,77902.51,1192,53.27,7556.79
2023-09,Scotland,Credit Card,Telephone,52948.79,637,59.53,2848.61
2023-09,Scotland,Business Loan,Branch,203260.72,3769,63.18,18133.0
2023-09,Scotland,Business Loan,Mobile App,204594.53,2931,63.93,19641.42
2023-09,Scotland,Business Loan,Online,231445.97,3143,49.56,23874.21
2023-09,Scotland,Business Loan,Telephone,153558.34,2850,58.65,16598.41
2023-09,Wales,Personal Current Account,Branch,129172.86,1545,56.68,11178.48
2023-09,Wales,Personal Current Account,Mobile App,127552.55,1745,46.83,7843.32
2023-09,Wales,Personal Current Account,Online,146956.86,2903,73.67,14770.51
2023-09,Wales,Personal Current Account,Telephone,88563.51,1797,69.43,5590.84
2023-09,Wales,Savings Account,Branch,82115.47,998,60.72,6732.91
2023-09,Wales,Savings Account,Mobile App,83581.16,1096,73.67,4809.56
2023-09,Wales,Savings Account,Online,90786.2,1474,82.07,9861.44
2023-09,Wales,Savings Account,Telephone,62433.92,910,75.89,5090.57
2023-09,Wales,Mortgage,Branch,254861.77,3572,83.25,15145.04
2023-09,Wales,Mortgage,Mobile App,225837.48,3476,66.21,12059.72
2023-09,Wales,Mortgage,Online,276786.76,3358,78.55,23196.18
2023-09,Wales,Mortgage,Telephone,173944.91,2662,81.85,10854.89
2023-09,Wales,Credit Card,Branch,62582.49,918,74.22,3691.54
2023-09,Wales,Credit Card,Mobile App,61185.25,1011,69.02,6839.82
2023-09,Wales,Credit Card,Online,66358.86,1018,60.39,7867.84
2023-09,Wales,Credit Card,Telephone,48082.5,588,75.49,3324.99
2023-09,Wales,Business Loan,Branch,192223.89,2300,83.82,15704.54
2023-09,Wales,Business Loan,Mobile App,185242.78,3680,61.51,18339.22
2023-09,Wales,Business Loan,Online,214529.39,2862,56.96,21260.85
2023-09,Wales,Business Loan,Telephone,149484.68,1882,73.47,17263.36
2023-10,North,Personal Current Account,Branch,189042.19,2688,53.04,17711.69
2023-10,North,Personal Current Account,Mobile App,175139.2,3093,58.81,17000.09
2023-10,North,Personal Current Account,Online,208917.03,2479,71.0,24460.6
2023-10,North,Personal Current Account,Telephone,141612.04,2173,72.77,10276.32
2023-10,North,Savings Account,Branch,125645.08,2532,59.09,10507.18
2023-10,North,Savings Account,Mobile App,118992.89,1754,71.69,9427.03
2023-10,North,Savings Account,Online,134708.16,1798,78.66,9431.59
2023-10,North,Savings Account,Telephone,89949.92,1140,77.33,7788.86
2023-10,North,Mortgage,Branch,345229.88,7503,50.81,33458.92
2023-10,North,Mortgage,Mobile App,370749.13,6995,75.01,22714.12
2023-10,North,Mortgage,Online,384136.73,6803,55.02,41777.45
2023-10,North,Mortgage,Telephone,262030.48,3608,56.81,26924.04
2023-10,North,Credit Card,Branch,91347.35,1973,77.56,5222.66
2023-10,North,Credit Card,Mobile App,92289.51,1157,74.58,10201.58
2023-10,North,Credit Card,Online,102723.6,1375,67.45,6844.65
2023-10,North,Credit Card,Telephone,72758.74,952,76.95,5102.91
2023-10,North,Business Loan,Branch,274548.98,3835,82.06,21175.64
2023-10,North,Business Loan,Mobile App,270283.01,3245,84.03,19429.5
2023-10,North,Business Loan,Online,301429.88,4493,45.52,20374.81
2023-10,North,Business Loan,Telephone,225739.06,3233,76.24,25036.33
2023-10,South,Personal Current Account,Branch,203596.03,2603,81.46,20221.98
2023-10,South,Personal Current Account,Mobile App,205009.55,2891,75.2,18094.77
2023-10,South,Personal Current Account,Online,242239.19,3503,76.05,28463.17
2023-10,South,Personal Current Account,Telephone,160106.93,2820,52.1,15656.24
2023-10,South,Savings Account,Branch,141443.86,2695,51.95,12159.83
2023-10,South,Savings Account,Mobile App,134298.97,2235,62.14,11947.49
2023-10,South,Savings Account,Online,157776.01,3142,68.36,10705.28
2023-10,South,Savings Account,Telephone,104382.59,1792,73.39,6350.26
2023-10,South,Mortgage,Branch,431649.49,8439,57.91,23119.1
2023-10,South,Mortgage,Mobile App,428565.74,5207,69.62,41284.73
2023-10,South,Mortgage,Online,449131.09,6950,67.91,33714.47
2023-10,South,Mortgage,Telephone,289469.91,3790,57.71,18930.56
2023-10,South,Credit Card,Branch,106497.59,2034,47.73,9090.62
2023-10,South,Credit Card,Mobile App,111697.82,1812,66.48,6303.8
2023-10,South,Credit Card,Online,114327.64,2123,53.53,8372.42
2023-10,South,Credit Card,Telephone,83913.22,1411,53.74,8616.7
2023-10,South,Business Loan,Branch,342141.51,5166,84.87,36834.34
2023-10,South,Business Loan,Mobile App,297023.9,3525,45.35,28759.54
2023-10,South,Business Loan,Online,362440.34,5768,81.18,33692.12
2023-10,South,Business Loan,Telephone,251638.35,3602,83.36,24604.84
2023-10,East,Personal Current Account,Branch,159986.43,2766,81.64,18582.29
2023-10,East,Personal Current Account,Mobile App,152646.76,2525,66.61,10654.44
2023-10,East,Personal Current Account,Online,175372.37,2153,77.88,13371.63
2023-10,East,Personal Current Account,Telephone,114841.34,1489,62.82,6094.59
2023-10,East,Savings Account,Branch,105487.33,1303,52.7,9069.02
2023-10,East,Savings Account,Mobile App,97576.95,1176,51.7,11410.58
2023-10,East,Savings Account,Online,119863.19,1801,45.29,6542.5
2023-10,East,Savings Account,Telephone,77342.25,1076,75.94,8549.92
2023-10,East,Mortgage,Branch,318828.88,5145,49.16,27943.05
2023-10,East,Mortgage,Mobile App,280625.93,3838,84.05,29259.31
2023-10,East,Mortgage,Online,353745.74,4992,82.59,36181.95
2023-10,East,Mortgage,Telephone,240510.15,4702,63.37,17610.17
2023-10,East,Credit Card,Branch,74747.35,1541,47.17,7892.95
2023-10,East,Credit Card,Mobile App,78101.35,1160,68.0,5149.63
2023-10,East,Credit Card,Online,94183.56,1701,60.52,8864.11
2023-10,East,Credit Card,Telephone,56954.12,913,45.68,5532.01
2023-10,East,Business Loan,Branch,259977.56,3915,70.66,24251.87
2023-10,East,Business Loan,Mobile App,234719.22,3119,68.42,23251.69
2023-10,East,Business Loan,Online,261729.91,5463,82.12,15031.01
2023-10,East,Business Loan,Telephone,179149.47,2342,57.05,10042.29
2023-10,West,Personal Current Account,Branch,157337.06,2080,62.51,12218.47
2023-10,West,Personal Current Account,Mobile App,146243.26,2047,63.96,12773.29
2023-10,West,Personal Current Account,Online,173765.7,3443,60.64,18388.57
2023-10,West,Personal Current Account,Telephone,109223.82,1634,83.41,6562.74
2023-10,West,Savings Account,Branch,103295.06,1432,81.57,10913.25
2023-10,West,Savings Account,Mobile App,91703.48,1236,59.93,10680.02
2023-10,West,Savings Account,Online,112895.48,1681,67.2,6618.66
2023-10,West,Savings Account,Telephone,72866.58,1612,68.87,6383.16
2023-10,West,Mortgage,Branch,290445.71,3504,57.19,29736.05
2023-10,West,Mortgage,Mobile App,297517.3,3666,58.75,23469.89
2023-10,West,Mortgage,Online,345188.03,4872,65.5,21148.57
2023-10,West,Mortgage,Telephone,225872.6,4195,78.39,14366.14
2023-10,West,Credit Card,Branch,73587.86,1408,76.99,8069.47
2023-10,West,Credit Card,Mobile App,71977.35,910,82.29,8608.63
2023-10,West,Credit Card,Online,89176.96,1405,66.99,6273.21
2023-10,West,Credit Card,Telephone,57021.41,1195,48.93,5747.26
2023-10,West,Business Loan,Branch,252266.69,3911,58.23,14877.44
2023-10,West,Business Loan,Mobile App,222140.74,3119,49.0,20740.42
2023-10,West,Business Loan,Online,257110.05,3174,57.71,20966.1
2023-10,West,Business Loan,Telephone,167996.77,2411,57.23,15269.54
2023-10,Scotland,Personal Current Account,Branch,146126.41,2160,59.58,10542.04
2023-10,Scotland,Personal Current Account,Mobile App,136860.2,2202,45.19,9201.42
2023-10,Scotland,Personal Current Account,Online,165200.31,3067,74.59,13303.36
2023-10,Scotland,Personal Current Account,Telephone,111198.51,1414,50.37,11265.31
2023-10,Scotland,Savings Account,Branch,93853.5,1171,63.51,7049.52
2023-10,Scotland,Savings Account,Mobile App,86911.71,1518,67.07,5414.94
2023-10,Scotland,Savings Account,Online,99233.7,1432,78.67,10926.62
2023-10,Scotland,Savings Account,Telephone,72850.82,1439,66.54,4984.92
2023-10,Scotland,Mortgage,Branch,270151.44,3357,48.06,14933.43
2023-10,Scotland,Mortgage,Mobile App,244692.54,5349,65.29,12768.94
2023-10,Scotland,Mortgage,Online,317230.29,4646,61.21,28963.93
2023-10,Scotland,Mortgage,Telephone,229016.69,2818,67.06,20163.28
2023-10,Scotland,Credit Card,Branch,72657.35,855,63.88,7575.53
2023-10,Scotland,Credit Card,Mobile App,71159.2,1193,53.93,7404.12
2023-10,Scotland,Credit Card,Online,80587.92,1084,56.64,6650.85
2023-10,Scotland,Credit Card,Telephone,53338.18,815,60.87,4541.84
2023-10,Scotland,Business Loan,Branch,226040.27,3161,78.92,24063.75
2023-10,Scotland,Business Loan,Mobile App,204151.75,2934,51.63,17554.92
2023-10,Scotland,Business Loan,Online,243552.39,3875,52.17,28351.89
2023-10,Scotland,Business Loan,Telephone,162717.23,2279,83.71,16518.14
2023-10,Wales,Personal Current Account,Branch,124822.7,1940,59.35,8153.09
2023-10,Wales,Personal Current Account,Mobile App,126321.33,1958,47.51,9582.79
2023-10,Wales,Personal Current Account,Online,140757.98,3013,53.27,15981.78
2023-10,Wales,Personal Current Account,Telephone,91643.28,1541,63.79,7498.72
2023-10,Wales,Savings Account,Branch,87334.86,1863,84.22,6347.93
2023-10,Wales,Savings Account,Mobile App,78088.96,1067,65.85,8439.49
2023-10,Wales,Savings Account,Online,94606.52,1206,55.53,8335.26
2023-10,Wales,Savings Account,Telephone,62977.02,1212,71.15,4759.22
2023-10,Wales,Mortgage,Branch,260206.81,3658,78.42,22421.08
2023-10,Wales,Mortgage,Mobile App,240735.9,4008,81.29,20738.44
2023-10,Wales,Mortgage,Online,275349.08,4657,79.71,23151.44
2023-10,Wales,Mortgage,Telephone,189760.58,2951,69.17,16154.05
2023-10,Wales,Credit Card,Branch,67690.88,1338,51.62,3749.82
2023-10,Wales,Credit Card,Mobile App,62105.48,877,53.46,3917.82
2023-10,Wales,Credit Card,Online,70904.35,1191,73.69,4132.53
2023-10,Wales,Credit Card,Telephone,44770.63,825,77.45,4495.77
2023-10,Wales,Business Loan,Branch,184178.95,2866,64.15,11925.45
2023-10,Wales,Business Loan,Mobile App,180024.91,3499,78.33,9284.1
2023-10,Wales,Business Loan,Online,207441.1,4439,67.94,12711.79
2023-10,Wales,Business Loan,Telephone,140689.87,2004,46.57,12670.37
2023-11,North,Personal Current Account,Branch,188526.23,3991,55.33,11802.24
2023-11,North,Personal Current Account,Mobile App,182986.63,2195,68.97,16368.58
2023-11,North,Personal Current Account,Online,207313.73,4531,73.78,19968.91
2023-11,North,Personal Current Account,Telephone,141297.17,2508,48.43,11507.84
2023-11,North,Savings Account,Branch,125723.4,1484,79.69,7787.27
2023-11,North,Savings Account,Mobile App,110020.43,1406,69.03,11620.7
2023-11,North,Savings Account,Online,133392.32,1714,52.28,12829.06
2023-11,North,Savings Account,Telephone,91867.45,1652,73.97,6797.0
2023-11,North,Mortgage,Branch,348052.17,5512,68.62,23001.71
2023-11,North,Mortgage,Mobile App,356786.21,5905,49.34,22892.97
2023-11,North,Mortgage,Online,429002.24,5404,65.17,34056.62
2023-11,North,Mortgage,Telephone,282638.25,5543,48.85,23546.83
2023-11,North,Credit Card,Branch,93247.03,1339,46.56,9778.89
2023-11,North,Credit Card,Mobile App,94937.46,1457,49.7,7951.66
2023-11,North,Credit Card,Online,104568.16,2082,69.14,11285.68
2023-11,North,Credit Card,Telephone,68365.6,845,75.99,6525.24
2023-11,North,Business Loan,Branch,275227.14,4177,59.82,14598.23
2023-11,North,Business Loan,Mobile App,265533.03,4011,54.18,28189.26
2023-11,North,Business Loan,Online,307007.88,4008,60.25,28009.36
2023-11,North,Business Loan,Telephone,209317.18,2803,75.46,20674.16
2023-11,South,Personal Current Account,Branch,215122.91,4398,50.36,17941.23
2023-11,South,Personal Current Account,Mobile App,203649.81,3750,79.36,14220.59
2023-11,South,Personal Current Account,Online,240379.07,3002,61.35,15199.52
2023-11,South,Personal Current Account,Telephone,165001.07,2249,76.58,14925.85
2023-11,South,Savings Account,Branch,147912.46,2975,45.29,14172.71
2023-11,South,Savings Account,Mobile App,127687.0,1760,57.64,9622.35
2023-11,South,Savings Account,Online,141410.3,2762,71.06,9581.15
2023-11,South,Savings Account,Telephone,108924.14,1375,61.94,8234.13
2023-11,South,Mortgage,Branch,392900.64,7013,72.22,40409.06
2023-11,South,Mortgage,Mobile App,392377.78,6377,76.35,32870.56
2023-11,South,Mortgage,Online,437874.17,7321,67.2,29672.3
2023-11,South,Mortgage,Telephone,284175.74,4962,58.77,28242.7
2023-11,South,Credit Card,Branch,109189.75,1466,79.2,10498.57
2023-11,South,Credit Card,Mobile App,104904.16,1400,62.86,10380.46
2023-11,South,Credit Card,Online,115400.99,2242,53.58,9005.81
2023-11,South,Credit Card,Telephone,70588.22,1205,67.02,6973.69
2023-11,South,Business Loan,Branch,313619.41,4280,51.43,36856.53
2023-11,South,Business Loan,Mobile App,310224.37,6861,48.64,18667.13
2023-11,South,Business Loan,Online,333411.43,4064,62.42,18166.13
2023-11,South,Business Loan,Telephone,237982.75,4417,48.2,12528.1
2023-11,East,Personal Current Account,Branch,162350.52,2689,84.38,15094.96
2023-11,East,Personal Current Account,Mobile App,158340.93,2404,73.46,14539.35
2023-11,East,Personal Current Account,Online,180408.83,2178,77.81,17106.44
2023-11,East,Personal Current Account,Telephone,115040.95,1838,53.07,11041.85
2023-11,East,Savings Account,Branch,113483.55,1470,56.44,5941.17
2023-11,East,Savings Account,Mobile App,102515.78,1486,65.63,6788.28
2023-11,East,Savings Account,Online,119569.27,2309,46.44,7981.01
2023-11,East,Savings Account,Telephone,76821.01,1706,51.3,9201.41
2023-11,East,Mortgage,Branch,310274.13,4072,59.13,24095.89
2023-11,East,Mortgage,Mobile App,290262.57,4240,65.71,29486.26
2023-11,East,Mortgage,Online,346709.81,7261,48.61,24240.07
2023-11,East,Mortgage,Telephone,248686.01,3180,81.6,18493.95
2023-11,East,Credit Card,Branch,76767.69,919,56.06,7096.82
2023-11,East,Credit Card,Mobile App,72383.37,1371,82.19,6532.13
2023-11,East,Credit Card,Online,95057.97,1714,61.29,5461.32
2023-11,East,Credit Card,Telephone,59348.88,1239,56.77,6901.75
2023-11,East,Business Loan,Branch,237153.55,3075,83.27,26401.81
2023-11,East,Business Loan,Mobile App,241788.33,3118,68.0,23838.74
2023-11,East,Business Loan,Online,262800.7,3141,67.53,27304.39
2023-11,East,Business Loan,Telephone,192664.4,2558,83.45,15821.48
2023-11,West,Personal Current Account,Branch,158073.31,2492,68.47,8206.3
2023-11,West,Personal Current Account,Mobile App,143748.69,2895,47.7,13563.6
2023-11,West,Personal Current Account,Online,184778.33,2179,72.08,12212.94
2023-11,West,Personal Current Account,Telephone,110652.48,1920,83.22,9533.3
2023-11,West,Savings Account,Branch,105645.56,2327,78.29,7118.19
2023-11,West,Savings Account,Mobile App,98910.11,2030,71.95,10630.39
2023-11,West,Savings Account,Online,119304.7,2483,82.26,9945.11
2023-11,West,Savings Account,Telephone,80322.01,1358,80.77,5528.99
2023-11,West,Mortgage,Branch,299633.09,3615,72.32,34066.76
2023-11,West,Mortgage,Mobile App,276483.78,4256,52.99,28057.58
2023-11,West,Mortgage,Online,336835.43,4215,53.27,21622.7
2023-11,West,Mortgage,Telephone,214522.55,3901,69.74,13068.65
2023-11,West,Credit Card,Branch,83147.21,1687,81.81,8090.79
2023-11,West,Credit Card,Mobile App,73705.35,1030,69.55,7628.29
2023-11,West,Credit Card,Online,83807.18,1257,46.69,7019.73
2023-11,West,Credit Card,Telephone,57118.85,818,64.69,6795.73
2023-11,West,Business Loan,Branch,218410.64,2700,79.75,18424.33
2023-11,West,Business Loan,Mobile App,211368.1,2505,81.64,14715.16
2023-11,West,Business Loan,Online,267401.42,4962,68.07,14383.62
2023-11,West,Business Loan,Telephone,165630.49,2151,64.13,14551.26
2023-11,Scotland,Personal Current Account,Branch,139263.26,2139,60.75,13653.89
2023-11,Scotland,Personal Current Account,Mobile App,141437.3,2720,84.06,13984.91
2023-11,Scotland,Personal Current Account,Online,168269.33,2653,72.57,8552.69
2023-11,Scotland,Personal Current Account,Telephone,110180.0,2062,68.24,8018.96
2023-11,Scotland,Savings Account,Branch,100760.68,1449,55.39,8907.19
2023-11,Scotland,Savings Account,Mobile App,89515.61,1642,63.85,8317.42
2023-11,Scotland,Savings Account,Online,101008.96,1693,64.95,6539.04
2023-11,Scotland,Savings Account,Telephone,75687.81,1036,59.89,8310.74
2023-11,Scotland,Mortgage,Branch,278977.1,4965,52.2,16509.79
2023-11,Scotland,Mortgage,Mobile App,266536.15,3917,54.14,15190.13
2023-11,Scotland,Mortgage,Online,328970.79,5895,54.43,26401.65
2023-11,Scotland,Mortgage,Telephone,212883.4,3534,50.83,24937.24
2023-11,Scotland,Credit Card,Branch,74000.27,1451,77.23,4614.84
2023-11,Scotland,Credit Card,Mobile App,75228.04,1157,84.82,8234.26
2023-11,Scotland,Credit Card,Online,78257.38,1191,73.82,8214.94
2023-11,Scotland,Credit Card,Telephone,55537.43,974,67.49,4984.4
2023-11,Scotland,Business Loan,Branch,218522.21,3586,72.62,11844.46
2023-11,Scotland,Business Loan,Mobile App,209928.94,2706,64.06,19752.29
2023-11,Scotland,Business Loan,Online,255707.91,4059,58.39,19246.45
2023-11,Scotland,Business Loan,Telephone,163913.35,2431,82.27,11152.67
2023-11,Wales,Personal Current Account,Branch,131011.46,2860,49.85,14505.04
2023-11,Wales,Personal Current Account,Mobile App,127416.34,1525,52.96,11507.3
2023-11,Wales,Personal Current Account,Online,139680.72,1968,51.98,14613.63
2023-11,Wales,Personal Current Account,Telephone,91327.79,1542,71.93,7682.91
2023-11,Wales,Savings Account,Branch,81926.75,1100,80.59,6281.73
2023-11,Wales,Savings Account,Mobile App,75043.61,1329,70.27,4513.08
2023-11,Wales,Savings Account,Online,102272.46,1978,77.31,7529.01
2023-11,Wales,Savings Account,Telephone,60219.91,857,67.87,6589.45
2023-11,Wales,Mortgage,Branch,247168.0,5165,51.48,16306.97
2023-11,Wales,Mortgage,Mobile App,234932.08,4073,56.65,16145.25
2023-11,Wales,Mortgage,Online,279014.16,3941,55.85,22640.01
